Job ID,Job Title,Job Description,Job Qualifications
44156792,Practicante de Electrónica - Cañón del Pato,"Labores de mantenimiento en equipos de casa de Fuerza.
Labores de mantenimiento eléctrico en servicios auxiliares.","Las prácticas se desarrollaran en la Central Hidroeléctrica de Cañón del Pato ubicado en Huallanca - Ancash.
La alimentación y el alojamiento será asumida por la empresa de Lunes a Viernes mientras permanezca en el campamento."
44156962,Asistente de Mantenimiento,"Apoyo al jefe de mantenimiento.
Supervisión de trabajos de personal de la empresa y 3ero
apoyo en designacion de trabajos operativos 
control de asistencia en los trabajos encomendados.","1 año de experiencia en manejo de personal de mantenimiento
experiencia en mantenimiento general(calderas pozos septicos, electricidad, soldadura, trabajos de remodelacion, etc.)"
44144113,Practicante de Servicio de Voz y Datos,"• Implementar una Base de Datos de Topologías Tipo de oficinas que facilite el soporte remoto de la red de oficinas, Cajeros y Agentes Express del BBVA, soportándose en los proveedores de servicio para obtener información de enlaces .
• Apoyo en la publicación de los reportes de disponibilidad de servicio de Voz y Datos del Banco.","- Conocimientos de lenguajes de programación.
- No es indispensable la experiencia de prácticas anteriores."
44144702,Wireless Engineer,"*Make configuration files for NodeB. 
*Make the troubleshooting of RNC and NodeB problems. 
*Make the installation, commissioning and integration of BSC (and RNC). 
*Provide expertise & consultancy to customer technical teams. 
*Provides Support to the customer (remote or On-site). 
*Feature testing and acceptance test.","*At least 2 years experience related working experience in mobile networks. 
*High interest on learning GSM/UMTS/ LTE. Knowledge of IP, wireless principle and network structure. 
*Fluent in spoken and written English. 
*Availability to work in different schedules. 
*Willing to travel."
44145448,ESPECIALISTA EN TELECOMUNICACIONES (CAS N° 012)," Administración y soporte de la plataforma de redes y telecomunicaciones.
- Administración y soporte de la plataforma para la inspección no intrusiva y otras tecnologías para facilitar el control y fiscalización.
 - Administración y soporte de la plataforma de seguridad de redes.
- Implementación y administración de los sistemas de cableado estructurado.
- Administración y soporte de los nodos intranet, internet y extranet.
- Implementación, administración y soporte del equipamiento de redes y servicios de telecomunicaciones, tales como videoconferencia, seguridad periférica de red, cámaras IP, telefonía IP, telefonía fija y móvil, entre otros.
- Implementación y puesta en operación de proyectos tecnológicos.
- Administración de los enlaces de comunicaciones.
- Asegurar la operatividad, monitorear la performance de la plataforma de telecomunicaciones.
- Participación en comités de adquisiciones y administración de contratos de tecnología.
- Emitir los informes de gestión respecto a la operatividad de los servidores y servicios.
- Emitir los informes para la baja o reemplazo de los equipos y servicios.
- Elaborar los términos de referencia o especificaciones técnicas de los servicios o equipos de su competencia.
- Otras funciones que le asigne el Jefe de la unidad en el ámbito de su competencia."," Título universitario de la especialidad de Ingeniería Electrónica o afines.
- Experiencia mínima de cinco (05) años, en labores de gestión de proyectos, instalación, configuración y administración de equipos de redes: switches y routers, equipos de seguridad: firewalls, administración de centrales telefónicas IP e instalaciones de cableado estructurado.
- Deseable experiencia de un (01) año en administración y soporte de equipos de inspección no intrusiva por tecnología de rayos X.
- Deseable contar con certificación CCNA (Cisco Certified Network Associate) vigente, acreditado con copia simple del  certificado.
- Con conocimientos en:
Administración de equipos de comunicaciones marca CISCO (switches y routers).
Administración de equipos de comunicaciones multiplataforma (equipos de radiofrecuencia, cámaras IP, videoconferencia).
Administración de equipos de seguridad perimétrica (firewalls).
Centrales telefónicas IP multiplataforma.
Inglés técnico (lectura de manuales, ayudas de herramientas informáticas e internet)."
44145802,Ingeniero NOC,"Funciones Principales:
1) Monitorear y hacer escalamiento de alarmas operativas y de desempeño de la red, coordinación con los proveedores por los eventos y/o fallas que se presenten en la red.
2) Gestionar, notificar y dar soporte de incidentes de la red a nivel de primera línea, incluyendo los sistemas de transmisiones y de estaciones de la red.
3) Ejecutar la matriz de pruebas de servicios en forma regular, validando la operatividad de servicios ante cualquier eventualidad.
4) Ejecutar los scripts de cambios y/o performance sobre los elementos de red para la optimización de su operatividad.
5) Ejecutar y/o monitorear los trabajos programados sobre la red, así como detectar, gestionar y dar solución a incidentes recurrentes.",Contar con experiencia mínima de 1 año en posiciones similares.
44146491,Practicante de Telecomunicaciones_CNOC,"Apoyar en la atención de reclamos generados por el área de servicio al cliente.
Apoyar en la atención de Requerimientos nuevos tales como la activación desactivación y modificación de servicios en la Red.
Apoyar en el monitoreo y atender las alarmas provenientes de los sistemas de gestión de red de clientes y la ejecución  de rutinas de monitoreo.
Apoyar en el soporte y seguimiento a la ejecución de CCRs: puntualidad, tiempo, contingencia, estado de servicios, etc.","Experiencia deseable en Networking.
Conocimiento de Ofimática e inglés a nivel intermedio."
44147380,Analista de Aplicaciones ERP - InkaFarma,"•Configuración  en los módulos SAP FI / SAP MM para adecuar el sistema a las necesidades del negocio y  cambio en normativas por entes regulatorios. 
•Definir especificaciones para los desarrollos internos en coordinación con los Key-Users.
•Dar soporte a los procesos implementados  en los aplicativos ERP.

 Beneficios:
•Oportunidad de pertenecer a una empresa en su rubro a nivel nacional.
•Descuentos y promociones especiales en todas las empresas del grupo Intercorp.
•Capacitación constante.
•Ingreso inmediato a planilla con todos los beneficios de ley.
•Subvención alimentaria cubierta al 50%.
•Transporte en el ingreso y salida de la Matriz Chorrillos (Matellini/Atocongo/Alipio/Benavides).","•Conocimiento y dominio del módulo SAP FI – MM (INDISPENSABLE).
•Experiencia laboral mínima de 4 años manejando SAP en los módulos FI – MM. 
•Deseable experiencia en el Sector Retail.
•Deseable Certificación en SAP FI o SAP MM.
•Deseable conocimientos de ABAP, LOFGIRE, JDA – AWR/ASR.
•Disponibilidad para laborar en el distrito de Chorrillos, de lunes a viernes."
44147809,Especialista Asterisk - Telefonía,"En COSAPI DATA nos dedicamos a brindar Soluciones en Tecnología de la Información y nos ubicamos desde hace más de 5 años en el ranking de las 3 primeras empresas del sector informático en el país.

- Experiencia mínima de 6 meses en funciones similares.
- Conocimiento en Linux (shell scripting, servicios) y Linux distribución FEDORA, CENTOS, REDHAT.
- Conocimiento de Redes y TCP/IP.
- Conocimientos de telefonía IP en Asterisk (Dial plan, AGIs, troncales SIP/AIX2). (Indispensable).
- Conocimientos de PHP y MySQL. (IndiIspensable).

 Funciones:
- Implementación de Servidores Asterisk.
- Brindar soporte a los servidores de Telefonía.

 Beneficios:
- Crecimiento Profesional.
- Estabilidad Laboral .
- Ingreso a Planilla y beneficios de Ley.

Lugar de Trabajo:  San Isidro","- Experiencia mínima de 1 año implementando servidores de Telefonía con Asterisk. 
- Conocimiento en Telefonía con Asterisk y Linux."
44147972,Soporte Inside (2do Nivel),"En COSAPI DATA nos dedicamos a brindar Soluciones en Tecnología de la Información y nos ubicamos desde hace más de 5 años en el ranking de las 3 primeras empresas del sector informático en el país. 
Actualmente, nos encontramos en la búsqueda de "" Profesional Especialista en Soporte (2do Nivel)"" para Proyecto de gran envergadura nacional. 
Experiencia mínima de 03 años en Soporte de 2do Nivel.  
Conocimientos sólidos y comprobados en Computación y Certificación en Redes. 
Dominio de Inglés a Nivel Intermedio – Avanzado.","-Experiencia mínima de 03 años en Soporte de 2do Nivel.  
-Conocimientos sólidos y comprobados en Computación y Certificación en Redes. 
-Dominio de Inglés a Nivel Intermedio Avanzado."
44148946,Ingeniero Preventa TI,"•Promover la identificación de potenciales oportunidades de Negocio, identificar los productos o servicios disponibles que puedan satisfacer las necesidades de los Clientes, detectar las necesidades del Cliente y realizar el diseño de las soluciones.
•Promover los Proyectos de Comunicaciones, telefonía IP, redes, entre otros.
•Preparar la descripción de las propuestas técnicas según el tipo de solución, identificando las ventajas competitivas y condiciones.

Beneficios:

•Planilla con beneficios de ley.
•Grato ambiente laboral.","•No menos de 3 años como Preventa de soluciones empresariales variadas en un Integrador o un Mayorista.
•Experiencia configurando e instalando redes físicas y Wifi.
•Experiencia configurando e instalando centrales de telefonía IP de preferencia AVAYA.
•No menos de 3 años como Preventa de soluciones empresariales variadas en un Integrador o un Mayorista.
•Experiencia configurando e instalando redes físicas y Wifi.
•Experiencia configurando e instalando centrales de telefonía IP de preferencia AVAYA.
•Deseable Certificaciones en AVAYA.
•Deseable cursos de especialización en redes.
•Deseable experiencia en Soluciones para Hoteles / Salud o Retail.
•Manejo de Office a nivel avanzado.
•Capacidad de instalar y configurar aplicaciones de Office.
•Instalación, Configuración y Manejo Avanzado de Windows.
•Inglés técnico (leído) con fluidez.
•Disponibilidad para viajar al Interior / exterior."
44149096,Consultor Comercial,"Comercializar soluciones tecnológicas (Infraestructura y Aplicaciones) para el sector retail y consumo masivo.
Identificación y generación de oportunidades de negocio (venta consultiva).
Prospección y visitas comerciales a clientes.
Elaboración de propuestas comerciales con apoyo de pre venta.
Labores administrativas propias del cargo.

Horario de Lunes a Viernes 8:00 am - 6:00 pm .
Remuneración básica +bonos por ventas mensuales + bonos trimestrales.
Servicio de traslado para visita de clientes.
Lugar de trabajo: Ate Vitarte.","Experiencia de 2 años en venta o preventa de soluciones en infraestructura TI y/o Aplicaciones.
Deseable contar con cursos de especialización en ventas (no indispensable).
Conocimientos en Infraestructura (Redes, servidores, switches, energía, storage, etc)."
44149344,Project Manager,"Dirigir y gestionar el desarrollo del proyecto de principio a fin.
Definir el alcance del proyecto, los objetivos y los resultados alineados a los objetivos del negocio en coordinación con la alta dirección y las partes interesadas.
Coordinar la planificación, diseño y despliegue de la red de telecomunicaciones de fibra óptica e inalámbrica en la región geográfica designada.
Gestionar la conducción de los estudios de campo y preparación de las sitios, vías e infraestructura en general para la red de telecomunicaciones.
Implementar de acuerdo a las normas y especificaciones técnicas.
Coordinar la producción de documentación y diagramas técnicos.
Coordinar la ingeniería civil, la construcción y el despliegue en la red de telecomunicaciones.
Coordinar la instalación de la red a través de sistemas de cableado estructurado, incluyendo los empalmes y pruebas.
Llevar a cabo el control de calidad y garantía de calidad a lo largo del proyecto.","Conocimientos:
Conocimientos en gestión de proyectos.
Conocimientos en telecomunicaciones alámbrica e inalámbricas y aplicaciones empresariales (BSS, OSS).

Experiencia:
4 -5 años de experiencia en la gestión de proyectos.
Experiencia con fabricantes de telecomunicaciones o Telco (deseable).
Haber tenido personal a cargo.
Experiencia manejando contratistas."
44149591,Ingeniero Voz IP,"Administración de los equipos de Voz sobre IP.
Mantenimiento de los equipos de Voz sobre IP.
Evaluación e implementación de las mejoras necesarias en la Red de Voz sobre IP requeridas por necesidades técnicas y/o comerciales que surjan.","Conocimiento y experiencia de: VoIP, IP telephony, TDM, SIP, SS7, Asterisk."
44149933,Project Manager,"Dirigir y gestionar el desarrollo del proyecto de principio a fin.
Definir el alcance del proyecto, los objetivos y los resultados alineados a los objetivos del negocio en coordinación con la alta dirección y las partes interesadas.
Coordinar la planificación, diseño y despliegue de la red de telecomunicaciones de fibra óptica e inalámbrica en la región geográfica designada.
Gestionar la conducción de los estudios de campo y preparación de las sitios, vías e infraestructura en general para la red de telecomunicaciones.
Implementar de acuerdo a las normas y especificaciones técnicas.
Coordinar la producción de documentación y diagramas técnicos.
Coordinar la ingeniería civil, la construcción y el despliegue en la red de telecomunicaciones.
Coordinar la instalación de la red a través de sistemas de cableado estructurado, incluyendo los empalmes y pruebas.
Llevar a cabo el control de calidad y garantía de calidad a lo largo del proyecto.","Conocimientos:
Conocimientos en gestión de proyectos.
Conocimientos en telecomunicaciones alámbrica e inalámbricas y aplicaciones empresariales (BSS, OSS).

Experiencia:
4 -5 años de experiencia en la gestión de proyectos.
Experiencia con fabricantes de telecomunicaciones o Telco (deseable).
Haber tenido personal a cargo.
Experiencia manejando contratistas."
44149936,Jefe de Proyectos de Red inalambrica,"Coordinar la planificación, diseño y despliegue de la red de telecomunicaciones de red Inalámbrica en la región geográfica designada.
Gestionar la conducción de los estudios de campo y preparación de las sitios, vías e infraestructura en general para la red de telecomunicaciones
Administrar los recursos asignados al proyecto procurando rentabilidad del mismo.
Implementar de acuerdo a las normas y especificaciones técnicas.
 Coordinar la producción de documentación y diagramas técnicos.
Coordinar la ingeniería civil, la construcción y el despliegue en la red de telecomunicaciones.
Coordinar la instalación de la red a través de sistemas de cableado estructurado, incluyendo los empalmes y pruebas.
Llevar a cabo el control de calidad y garantía de calidad a lo largo del proyecto.
Supervisar la correcta ejecución de los trabajos velando por la seguridad, calidad y cumplimiento de las indicaciones técnicas.","Deseable certificación PMP
Disponibilidad para viajar al interior del país.

Conocimientos:
Inglés nivel intermedio – avanzado
Manejo de Office.

Experiencia
Mínimo 3 años en la gestión de proyectos, incluyendo todos los aspectos del proceso de desarrollo y ejecución en relación a red inalámbrica.
Mínimo 3 años de experiencia demostrada en manejo de personal y gestión de procesos."
44149938,Practicante de Red Corporativa y Seguridad," Apoyar en la atención de casos de los clientes corporativos (datos, voz, videoconferencia, telepresencia y conectividad).
- Apoyar en el revisión de Redes IP de Datos, Telefonía, Videoconferencia, Telepresencia y Conectividad).","- Excel Intermedio.
- Deseable conocimiento en Networking y Seguridad."
44150374,Ingeniero NOC,"Monitorear y hacer escalamiento de alarmas operativas y de desempeño de la red, coordinación con los proveedores por los eventos y/o fallas que se presenten en la red.

Gestionar, notificar y dar soporte de incidentes de la red a nivel de primera línea, incluyendo los sistemas de transmisiones y de estaciones de la red.

Ejecutar la matriz de pruebas de servicios en forma regular, validando la operatividad de servicios ante cualquier eventualidad.

Ejecutar los scripts de cambios y/o performance sobre los elementos de red para la optimización de su operatividad.

Ejecutar y/o monitorear los trabajos programados sobre la red, así como detectar, gestionar y dar solución a incidentes recurrentes.",Contar con experiencia mínima de 1 año en posiciones similares.
44150586,Project Manager,"Dirigir y gestionar el desarrollo del proyecto de principio a fin.
Definir el alcance del proyecto, los objetivos y los resultados alineados a los objetivos del negocio en coordinación con la alta dirección y las partes interesadas.
Coordinar la planificación, diseño y despliegue de la red de telecomunicaciones de fibra óptica e inalámbrica en la región geográfica designada.
Gestionar la conducción de los estudios de campo y preparación de las sitios, vías e infraestructura en general para la red de telecomunicaciones.
Implementar de acuerdo a las normas y especificaciones técnicas.
Coordinar la producción de documentación y diagramas técnicos.
Coordinar la ingeniería civil, la construcción y el despliegue en la red de telecomunicaciones.
Coordinar la instalación de la red a través de sistemas de cableado estructurado, incluyendo los empalmes y pruebas.
Llevar a cabo el control de calidad y garantía de calidad a lo largo del proyecto.","Conocimientos:
Conocimientos en gestión de proyectos.
Conocimientos en telecomunicaciones alámbrica e inalámbricas y aplicaciones empresariales (BSS, OSS).

Experiencia:
4 -5 años de experiencia en la gestión de proyectos.
Experiencia con fabricantes de telecomunicaciones o Telco (deseable).
Haber tenido personal a cargo.
Experiencia manejando contratistas."
44150735,Analista de Operaciones Data Center,"Implementar y administrar plataformas tecnológicas de Data Centers y Data Rooms remotos, monitoreándolas permanentemente y atendiendo incidencias y requerimientos, con el fin de preservar la disponibilidad y continuidad de cada uno de los servicios ITC.",
44151161,Project Manager,"Dirigir y gestionar el desarrollo del proyecto de principio a fin.
Definir el alcance del proyecto, los objetivos y los resultados alineados a los objetivos del negocio en coordinación con la alta dirección y las partes interesadas.
Coordinar la planificación, diseño y despliegue de la red de telecomunicaciones de fibra óptica e inalámbrica en la región geográfica designada.
Gestionar la conducción de los estudios de campo y preparación de las sitios, vías e infraestructura en general para la red de telecomunicaciones.
Implementar de acuerdo a las normas y especificaciones técnicas.
Coordinar la producción de documentación y diagramas técnicos.
Coordinar la ingeniería civil, la construcción y el despliegue en la red de telecomunicaciones.
Coordinar la instalación de la red a través de sistemas de cableado estructurado, incluyendo los empalmes y pruebas.
Llevar a cabo el control de calidad y garantía de calidad a lo largo del proyecto.","Conocimientos:
Conocimientos en gestión de proyectos.
Conocimientos en telecomunicaciones alámbrica e inalámbricas y aplicaciones empresariales (BSS, OSS).

Experiencia:
4 -5 años de experiencia en la gestión de proyectos.
Experiencia con fabricantes de telecomunicaciones o Telco (deseable).
Haber tenido personal a cargo.
Experiencia manejando contratistas."
44151938,Project Manager,"Dirigir y gestionar el desarrollo del proyecto de principio a fin.
Definir el alcance del proyecto, los objetivos y los resultados alineados a los objetivos del negocio en coordinación con la alta dirección y las partes interesadas.
Coordinar la planificación, diseño y despliegue de la red de telecomunicaciones de fibra óptica e inalámbrica en la región geográfica designada.
Gestionar la conducción de los estudios de campo y preparación de las sitios, vías e infraestructura en general para la red de telecomunicaciones.
Implementar de acuerdo a las normas y especificaciones técnicas.
Coordinar la producción de documentación y diagramas técnicos.
Coordinar la ingeniería civil, la construcción y el despliegue en la red de telecomunicaciones.
Coordinar la instalación de la red a través de sistemas de cableado estructurado, incluyendo los empalmes y pruebas.
Llevar a cabo el control de calidad y garantía de calidad a lo largo del proyecto.","Conocimientos:
Conocimientos en gestión de proyectos.
Conocimientos en telecomunicaciones alámbrica e inalámbricas y aplicaciones empresariales (BSS, OSS).

Experiencia:
4 -5 años de experiencia en la gestión de proyectos.
Experiencia con fabricantes de telecomunicaciones o Telco (deseable).
Haber tenido personal a cargo.
Experiencia manejando contratistas."
44152389,Jefe de Proyectos,"Dirigir y gestionar el desarrollo del proyecto de principio a fin.
Definir el alcance del proyecto, los objetivos y los resultados alineados a los objetivos del negocio en coordinación con la alta dirección y las partes interesadas.
Coordinar la planificación, diseño y despliegue de la red de telecomunicaciones de fibra óptica e inalámbrica en la región geográfica designada.
Gestionar la conducción de los estudios de campo y preparación de las sitios, vías e infraestructura en general para la red de telecomunicaciones.
Implementar de acuerdo a las normas y especificaciones técnicas.
Coordinar la producción de documentación y diagramas técnicos.
Coordinar la ingeniería civil, la construcción y el despliegue en la red de telecomunicaciones.
Coordinar la instalación de la red a través de sistemas de cableado estructurado, incluyendo los empalmes y pruebas.
Llevar a cabo el control de calidad y garantía de calidad a lo largo del proyecto.","Conocimientos:
Conocimientos en gestión de proyectos.
Conocimientos en telecomunicaciones alámbrica e inalámbricas y aplicaciones empresariales (BSS, OSS).

Experiencia:
4 -5 años de experiencia en la gestión de proyectos.
Experiencia con fabricantes de telecomunicaciones o Telco (deseable).
Haber tenido personal a cargo.
Experiencia manejando contratistas."
44152504,Analista de Rentabilidad de Proyectos - Telefónica del Perú,"Asegurar la elaboración de los casos de negocio por parte del promotor/gestor para las iniciativas y proyectos.
Realizar el seguimiento y revisión ex post de los proyectos, así como asegurar el manejo oportuno de las alarmas y acciones adaptativas derivadas de ello en la búsqueda y planteamiento de acciones de mejoras y eficiencia.
Revisión de los proyectos regionales de red de proyectos de transformación para su adecuada aplicación en el ámbito local.
Seguimiento y captura de los beneficios esperados.
Coordinar la consistencia y criterios de evaluación de los proyectos e iniciativas, así como el modelo de costeo de red y su relación con las áreas gestoras.
Acompañar las iniciativas y proyectos comerciales, y transversales de la cía.
Brindar el soporte y orientación de los temas relacionados con la gestión de carpex, orpex e indicadores de gestión.","2 años de experiencia en evaluación de proyectos en inversión y ejecución, finanzas e infraestructura de redes en el rubro de Telecomunicaciones o Energía."
44153175,SUPERVISOR EN INTERNET E INTERCONEXIÓN,"Responsable de supervisar la implementación, integración y administración de la plataforma de networking de la Junta Anual de Gobernadores que funcionará en la Nueva Sede del Banco de la Nación y en el Centro de Convenciones de Lima, la cual soportará los servicios de comunicaciones, seguridad e interconexión de todos los componentes de red y periféricos. Los servicios y componentes se detallan a continuación:
 
1. Servicios: 
Supervisión de acceso a Internet e interconexión entre locales.
Seguridad de los accesos y políticas de la red.
Coordinación de soporte local de nivel 2.
 
2. Componentes:
Redes LAN, WLAN, WAN y Seguridad, incluyendo todo el equipamiento tecnológico requerido para su correcto funcionamiento.
Redes de acceso dedicado para Internet y redes de transporte entre dichos locales.
 
Funciones Específicas
Participar activamente en las pruebas de los equipos de comunicaciones LAN (Switching) para comprobar el correcto funcionamiento de los mismos, además de comprobar los servicios que se montarán en la solución por parte de la Secretaria Conjunta.
Elaborar informes detallados con respecto al desarrollo y resultados de las pruebas realizadas con los equipos de comunicaciones principales ubicados en el Banco de la Nación.
Supervisar la instalación, implementación y puesta en marcha del cableado estructurado y equipos de comunicaciones para la red LAN, WLAN.
Elaborar diagramas de red detallados donde se muestre la topología de red LAN, WLAN y WAN y Seguridad requerida por el Proyecto Especial para la realización de la Junta de Gobernadores BM/FMI 2015.
Coordinar con los demás supervisores y/o administradores de red del Ministerio de Cultura, Ministerio de Vivienda, Banco de la Nación y Secretaria Conjunta, para modelar un plan de contingencia en caso de fallas.
Validar el monitoreo, gestión y administración de las conexiones a la red WLAN, así como el cumplimiento de las políticas de seguridad implementadas para la red de invitados.
Elaborar un plan de trabajo, un plan de pruebas y un plan de contingencia para la rápida ejecución de los servicios en la red LAN, WLAN, WAN y Seguridad, así como de los protocolos que se deberán seguir para bridar continuidad de la red en caso de fallas.
Supervisar, verificar y brindar recomendaciones de mejoras en las implementaciones de las topologías lógicas de las redes en su conjunto.
Realizar el plan de pruebas para comprobar la contingencia de los enlaces de Internet desde y hacia los equipos de red que estarán ubicados en el centro de datos del Banco de la Nación.
Ejecutar el plan de pruebas para verificar la conectividad, saturación y mecanismos de contingencia o tolerancia a fallos de los enlaces de comunicación LAN, WLAN y WAN, además de internet.
Aprobar y supervisar la implementación de las políticas de toda la plataforma de redes, incluyendo propuestas de cambio en las configuraciones con la finalidad de mejorar el rendimiento y performance de las comunicaciones.
Supervisar todas las pruebas o tests de los equipos de comunicaciones que estarán involucrados en el desarrollo del evento, para ello deberá validar las configuraciones requeridas por el equipo de TI de la Secretaria Conjunta, en concordancia con las solicitudes indicadas en el Manual de Requerimientos del evento.
Participar activamente en las reuniones de TI y trabajo en conjunto con el Especialista Senior de Internet e interconexión responsable del proyecto para el correcto cumplimiento del plan de trabajo de Networking.
Elaborar informes periódicos de las actividades a su cargo.
Diseñar la operación de la plataforma de soporte de redes en coordinación con el Especialista en Helpdesk del Área de TI del Proyecto Especial.
Otras que le asigne el responsable de Tecnología e Informática o el Especialista de Internet e interconexión.","5 años de experiencia en Networking en los campos de gestión, mantenimiento, supervisión y operación de redes, además de comprobado conocimiento de redes LAN, WLAN y WAN.
2 años de experiencia en diseño de redes.
Certificado a nivel de asociado: CCNA R&S, CCNA Security, CCDA.
Certificado a nivel Profesional: CCNP R&S, CCDP, Deseable con cursos de CCNP Security, CCNP Service Provider.
Deseable: 2 años de experiencia en instrucción o capacitación en Networking a terceros."
44153266,Ejecutivo Normativas Técnicas,"Velar por el cumplimiento de las normas técnicas (calidad, Interrupciones, cobertura, planes técnicos, red de emergencia, otros).
-Gestionar, revisar y remitir  los reportes  de las normas técnicas de carácter obligatorio.
-Asesorar a las áreas comerciales en la determinación y clasificación de los servicios brindados por la compañía.
-Asesorar en la interpretación de las normas técnicas de telecomunicaciones respecto al uso del espectro radioeléctrico  y en la numeración y códigos de señalización.
-Gestionar las autorizaciones  de recursos escasos  de numeración y espectro  para la explotación de los servicios de telecomunicaciones que opera la empresa.
-Interacción con áreas de redes y jefaturas técnicas.",Mínimo un año desempeñando funciones similares.
44153297,Practicante de Back Office Core Datos,"Apoyar en la configuración de los diversos servicios móviles y fija en los elementos de Red Core Datos, según el procedimiento de atención.
-Apoyar en la atención de los tickets derivados por el NOC o generadas proactivamente, hasta brindar solución del evento reportado.",Conocimientos en Redes Móviles y Networking.
44153730,Practicante de Ingeníería de Red,"Apoyar en la integración de elementos y plataformas del Core.
-Apoyar en el seguimiento de los indicadores de calidad y performance de la Red Core.
-Apoyar en la planificación de los elementos y plataformas del Core.",
44153944,ESPECIALISTA EN SEGURIDAD INFORMATICA,"Evaluar, recibir y registrar los equipos y programas de seguridad informática. Configurar y mantener los programas de Seguridad de Redes instalados en los servidores. Definir la configuración en los equipos terminales de las redes. Aplicar metodologías, procedimientos, normas y disposiciones en el mantenimiento, seguridad, control, respaldo y recuperación de las redes informáticas institucionales.","REQUISITOS (Obligatorio):
1.Ingeniero Electrónico, Telecomunicaciones, Sistemas o afines a la Seguridad Informática, mínimo Bachiller.
2.Estudios certificados en Seguridad de Redes: 
En equipos firewall,
En IPS o IDS,
En VPN
En redes wireless
3.Estudios certificados en Redes: CCNA.
4.Conocimiento en Sistemas Operativos 
Windows a nivel administrador
Linux a nivel administrador
Ofimática a nivel intermedio
5.Inglés intermedio (lectura y escritura).
6.Experiencia profesional de 3 años en puestos o funciones similares.
REQUISITOS (Deseable):
1.Tercio superior
2.Conocimientos en otros sistemas operativos: Red Hat, Cientos, Ubuntu,CCNP ,Criptografía."
44154165,Asistente de Ingeniería - Network Access (Radio),"Monitorear y Optimalizar para mejorar la calidad de la red 2G/3G/4G de forma diaria a todas las zonas administradas.

Controlar y optimizar los parámetros de radio 2G/3G/4G según el plan establecido por el departamento de Radio.

Analizar y monitorear recursos de Radio.

Realizar pruebas de driving test de red 2G/3G en Lima y provincias.

Apoyar a explicar y resolver los inconvenientes, de la calidad de la red 2G/3G, reportados por los clientes.","Requisitos:
Comprensión de los conceptos básicos de la estructura de una red 2G/3G, características resaltantes de cada una, como conceptos básicos de las redes móviles GSM y UMTS.
Capacidad de análisis de red e identificar parámetros básicos de red 2G/3G.Conocimiento en Tecnología de Redes Móviles (GSM y evoluciones).
Dominio del idioma inglés a un nivel [hablado: intermedio; escrito: intermedio; leído: intermedio]

Ofrecemos:
Formar parte de la empresa operadora nacional de telefonía más joven del país, en franca consolidación, con el sólido soporte del grupo transnacional Viettel.
Atractiva posibilidad de línea de carrera profesional acorde a desempeño.
Remuneración acorde al mercado, en base a objetivos.
Bonos y comisiones por indicadores.
Contrato laboral directo con la empresa, con los beneficios de ley.
Beneficios adicionales."
44154326,Supervisor Planta Externa,"Conocimiento en tendido de redes de FO en redes electricas.
Disponibilidad para residir en la zona de Huanuco y Cerro de Pasco..",Experiencia no menor a 3 años
44155326,Especialista en Seguridad Informática,"Análisis y Gestión del Riesgo Tecnológico en Proyectos.
Gestión de desarrollo seguro de software.
Seguridad de Plataformas Tecnológicas.
Evaluación e Implementación de Nuevas Tecnologías de Seguridad.
Monitoreo y Respuesta ante Incidentes de Seguridad de la Información.
Diseño e Implementación de Controles de Seguridad de Información relacionados a Seguridad Informática.
Ejecución de Penetration Test o Hackeo Ético.","Deberá contar con experiencia laboral no menor a 6 años en Tecnologías de la Información.
Deberá contar con experiencia laboral de por lo menos 3 años en proyectos de implementación de seguridad informática.
Certificado en Certified Ethical Hacker del EC Council o Certified Penetration Testing Engineer del Mile2.
Certificado en uno de los siguientes: CISM, CISA, CRISC, CISSP, LEAD AUDITOR ISO 27001 o LEAD IMPLEMENTER ISO 27001, Mile2 CSWAE, CompTIA Security+.
Deberá contar con especializaciones y/o cursos en: Administración de Redes y/o Comunicaciones y Programación Segura de Aplicaciones"
44155417,Ingeniero especialista en Seguridad en Redes," Brindar soporte en la atención de incidencias para la plataforma de Seguridad  (LAN, Wifi) .
- Detectar brechas de seguridad e implementar medidas preventivas.
- Implementar medidas correctivas de ser necesario"," Experiencia mínima de 3 años en posiciones similares. 
- Experiencia comprobada en en el modelo de tres capas de CISCO.
- Manejo de VLANS  y enrutamiento.
- Experiencia en el manejo e implementación de soluciones basadas en Cisco ISE y WSA (Web Security Appliance). 
- Certificación CCNP Security. 
- Dominio de inglés técnico a nivel intermedio."
44155421,Profesional Especialista en Red de Voz," Brindar atenciones presenciales de 2do Nivel para la plataforma de Voz.
- Administrador de la Central Telefónica Cisco Call Manager (CUCM).","- Experiencia trabajando con CUCM en ambientes de VoIP basados en tecnología RDSI/PRI/SIP Trunking. 
- Contar como mínimo con 3 años de experiencia laboral en posiciones similares. 
- Certificación CCNP Voice.
- Dominio de inglés técnico a nivel intermedio."
44145306,Practicante de Ingeniería Electrónico,"•	Supervisión de Instalaciones de cableado de datos.
•	Ayuda en la preparación de propuestas técnicas (alcance) y económicas  (Buscar precios proveedores) con referencia a cableado estructurado.
•	Validación, revisión y elaboración de planos de controles y a fines (cableado estructurado).
•	Realización y revisión de informes técnicos.",No requiere experiencia previa.
