Job Id,Job Title,Job Description,Job Qualifications,Job Category
1799,Analista de Configuración,* Ejecutar las tareas de configuración de planes en el Sistema de Administración de Seguros (SAS).  * Coordinar con Soporte SAS  sobre la atención de requerimientos relacionados a la herramienta de configuración.  * Coordinar con las unidades de negocio  la revisión de las notas técnicas utilizadas para la configuración de planes.  * Coordinar soluciones ante incidencias y problemas relacionados con la configuración de planes en el sistema SAS.  * Coordinar con las áreas involucradas  los eventos y el correcto funcionamiento del sistema de configuración.  * Coordinar inconsistencias de datos con el equipo de TI.,* Deseable 2 años de experiencia en el puesto  en las áreas de seguros  banca  operaciones  telecomunicaciones o afines.  * Conocimientos específicos en el manejo de aplicativos integrados.  * Habilidad técnica con el uso de software aplicativo.,Tecnologías de información
1801,Analista de Procesos,* Crear y analizar requerimientos funcionales para la construcción o mejoramiento de los procesos del negocio.  * Levantamiento  Diseño  Modelamiento y Rediseño de Procesos.,Experiencia:   Experiencia comprobada de más de 2 años en diseño  modelamiento o rediseño de procesos.   Experiencia comprobada trabajando en Compañías de Seguros o Corredores (Brokers)   Mínimo 2 años de experiencia comprobada con herramientas BPM.    Conocimientos:  * Conocimientos de modeladores de procesos Bizagi  Bonita Soft  Visio  * Conocimiento de Notación BPMN.  *Deseable conocimiento de Microsoft Project.,Sistemas de información
1807,Analista de Procesos, Elaborar de modelos de procesos del negocios.   Identificación de Servicios.   Diseño técnico del proceso en caso de automatización.   Preventa recopilando información.   Definición  diseño y elaboración de demos.    Deseable   Experiencia como Analista de Procesos.   Haber participado en proyectos de automatización de procesos de negocio.   Conocimiento de plataformas BPM.   Curso en Gestión de Procesos de Negocio (Business Process ManagementBPM).   Modelamiento de procesos con BPMN.   Conocimiento en Arquitectura Orientada a Servicios SOA.   Inglés.,java.,Sistemas de información
1817,Consultor de Proyectos SAP: MM,Los profesionales de Ingeniería de Software de trabajo en todo el ciclo de vida de la prestación de servicios para analizar  diseñar  construir  probar  implementar y / o mantener varios componentes del sistema o aplicaciones para Accenture o nuestros clientes.  Te invitamos a sumarte a una organización que ofrece mayores desafíos  mejores oportunidades y más satisfacción.,Experiencia mínima de 3 años gestionando proyectos en implementación de SAP MM.  Ingles a nivel avanzado.  Amplia experiencia funcional en procesos de ventas tales como lead y cotizaciones.  Participacion en los procesos de implementacion desde la etapa de blueprint del proyecto.  De preferencia  con experiencia en el rubro industrial.  Capacidad demostrada para construir  gestionar y fomentar un entorno orientado al equipo.  Capacidad para trabajar de forma creativa y analítica en un contexto de resolución de problemas.,Sistemas de información
1820,Jefe de Proyectos Senior,Gestionar la formulación e implementaciones de los proyectos de telecomunicaciones respetando el marco metodológico de la pmp  Gestionar stakeholders.  Manejo de modelos de negocio y escenarios de trabajo.  Estimaciones de demanda.  Optimizar costos de formulación e implementación de los proyectos.  Análisis de riesgos.,Desarrollo de proyectos de empresas de Telecom.  5 años en desarrollo de proyectos en telecomunicaciones  de preferencia en licitaciones con el estado.,Gestión
1824,Pogramador FRONT END, Colabora en el análisis y levantamiento de requerimientos.   Colabora en el diseño del sistema y definición del plan de proyecto.   Distribuye su tiempo para cumplir con las tareas asignadas en el cronograma.   Brinda soporte y mantenimiento del programa.   Colabora en investigaciones con el fin de mejorar los procesos  identifica tecnologías que se pueden utilizar y brinda soluciones a problemas.   Ejecuta plan de pruebas y corrección de defectos con el fin de asegurar el correcto funcionamiento de los componentes desarrollados., Experiencia de 4 a 6 años en desarrollo de software en Java EE (Web  Web Services).   Disponibilidad inmediata.  Conocimientos indispensables:   Javasript.   PHP .   Mysql .   Ajax .   Jquery .   Html / CSS .   Xml.   Json.   Base de Datos .,Ingeniería de software
1829,Programador," Migración de aplicaciones ""On Premise"" a la nube.   Desarrollo de soluciones sobre Plataforma Azure.   Ponencias técnicas.",Experiencia de 2 años en manejo de base de datos: Oracle o SQL Server. (Indispensable).   Experiencia con servicios en la nube  alojamiento  seguridad  cumplimiento y soberanía de los datos. (Indispensable).  Experiencia técnica en una o más de las sig,Ingeniería de software
1831,Desarrollador  Aplicaciones Web,Se requiere profesional egresado especializado en proyectos de ingeniería de software  para apoyar proyectos corporativos a nivel nacional e internacional. Tendrá las siguientes funciones:     Elaborar arquitectura de software.   Elaborar especificaciones funcionales y técnicas.   Construcción y testing de Software en .NET  PHP  JAVA.   Diseño y programación de base de datos: Oracle  SQL Server  MySQL.   Despliegue de aplicativos en ambientes de producción.   Documentación funcional y técnica.,Experiencia de 1 año en programación en .NET  PHP ó Java.  Experiencia de 1 año en programación en Oracle / MS SQL Server  MySQL.,Ingeniería de software
1834,Analista Visual Basic 6,Mínimo contar con 2 a 3 años realizando analizar de requerimientos  diseño de soluciones de desarrollo e implementación y reportar los avances con herramienta Microsoft Visual Basic 6.    Conocimiento en Visual Basic 6 y base de datos SQL Server.    Se valorará experiencia en el rubro de Banco y/o Seguros.,Mínimo contar con 2 a 3 años realizando analizar de requerimientos  diseño de soluciones de desarrollo e implementación y reportar los avances con herramienta Microsoft Visual Basic 6.    Conocimiento en Visual Basic 6 y base de datos SQL Server.    Se valorará experiencia en el rubro de Banco y/o Seguros.    Beneficios:Ingreso a planilla con beneficios de ley.EPS al 100%.Línea de carrera.,Ingeniería de software
1856,Senior Developer,The Engineering Team is dedicated to manage ecommerce frontend  backend and support of DEV/UAT/Production environment for the web applications. The Senior Software developer liaises with Manager of development  Product Managers on a daily basis to provide support and technical expertise. The role of Senior Software developer is to develop ecommerce improve web solutions and backend processes as per requirement using Java and Oracle Server and support the production and testing environments.    Specific Responsibilities   Develop web applications and services as required.   Trouble shoot production issues and resolve them quickly.   Research and development for new technologies to improve existing platform., Strong objectoriented analysis and design skills.   Extensive working knowledge of Java  J2EE technologies.   Successful track records in building large scale platform components in a commercial software company.   Experiences in a SaaS software product company.   Working knowledge in one or more of the following areas: scalable server infrastructure  OR mappings  integration frameworks and common business object framework.   Excellent English skills.,Ingeniería de software
1857,Quality Specialist,Specific Responsibilities   Develop and maintain software components  including unit and integration testing of Quadrem/Ariba applications.   Identify Use Cases/Test Cases for change control enhancements and convert them into regression scripts using Selenium or QTP   Contribute to the implementation  maintenance and execution of the release functional/regression testing plan.   Perform the functional testing based on test cases for change control enhancements and defects.   Execute regression scripts  and report results as per the regression testing plan as part of software code promotion.   Engage necessary Ariba and customer team members to resolve critical product issues identified through functional/regression testing and reporting.   Recommend methods to improve and automate product regression testing procedures.,Experience & Skills   Bachelor’s degree in Computer Science  Information Systems  Engineering  or other technologyrelated discipline preferred   Demonstrated 5 years+ experience in Information Systems teams.   Demonstrated 5 years+ experience in Quality Assurance Teams.   Demonstrated 2 years+ experience in Java using WEB LOGIC  JBOSS  HIBERNATE  SPRING  and STRUTS.   Demonstrated 2 years+ experience in Automation tools (Selenium/Web Driver  QTP)   Demonstrated 2 years+ experience in SQL databases   Proven experience working with offshore teams.   Good level of Written and Read English is highly valued.   Strong Internet and computer literacy skills  including the latest windows operating systems and MS office suites  and other office productivity applications.   Exposure to webbased applications  .Net technologies and SQL databases is desirable.   Exposure to Agile (Scrum teams) and PMI practices.   Demonstrated knowledge of UML standard.   Demonstrated ability to manage multiple tasks across functions.   Creative  selfstarter  teamplayer.   Effective communicator with a strong customer service focus.   Strong analytical capabilities  detailoriented  great documentation and followthough.   General knowledge of the procurement process with experience in emarketplaces or eprocurement highly desirable.,Ingeniería de software
1860,Analista Programador Web,*Comunicación con los clientes finales.    * Control de versiones de Sistemas con GIT.    *Manejo de entorno Linux a modo usuario.    *Manejo de PHP    *Administración de Base de datos MYSQL.    *Instalación y Personalización de CMS’s,*Experiencia en PHP  MySQL  Java HTML  AJAX  Javascript  Linux Windows  Apache IIS.    *Haber instalado CMS ecommerce (no de contenido) Magento Opencart  Prestashop  Drupal    *Conocimiento en desarrollo de componentes (APIS)    *Conocimiento en comunicación e interfaces. WebService,Ingeniería de software
1864,Analista Message Broker,Realizar análisis y programación.  Ejecutar análisis y especificación de requerimientos.,Experiencia en Message Broker 8.0 y 6.1 sobre los entornos AIX y ZOS.  Experiencia en Message Queue de IBM.  Alto conocimiento en Java.,Ingeniería de software
1886,QA Engineer,Belatrix’s QA Engineers play a vital part in codeveloping innovative software for our clients. Using an Agile approach  QA engineers participate in all phases of the development effort  including design  requirements gathering  and end stage testing.    Responsibilities:  To skillfully work to achieve the client’s and team needs and goals  with total quality orientation.  To be a team player working remotely for a project  defining  developing and implementing test plans and test cases/scripts, also reporting defects and suggesting improvements.  To create a professional relationship with clients and teammates  based on a good communication skills and practices. A blend of creative and logical skills with particular focus on detailed oriented.  Strong research and communicative skills.  Ability to troubleshoot issues effectively. Correctly label and report bugs for tracking purposes.  Expertise in functional/manual and regression testing  test case management  automation testing tools  performance testing tools  etc.  Intermediate/Advanced English language level.,Ingeniería de software
1888,Lead Scrum Master,Belatrix Software´s Scrum Masters play a vital role in helping our global clients to innovate and produce game changing software products. Using an Agile approach  they encourage our Engineers to be outspoken  bringing creative ideas to the table  and ultimately delivering high quality products and a superior experience to our clients. Lead Scrum Masters are responsible for the project success and they propose and accomplish consensus about the Project standards  methodologies and guidelines.    Responsibilities:  Collaborate with team work definition and supervise the management.  Understand and plan high complexity software requirements.  Plan  coordinate and follow up the team activities.  To advice  coach  tutorship and motivate the team members.  Obtain and Manage the necessary resources and tools for the Project development.  Update and administrate the Project plan execution.  Follow the organization procedures and established rules. Implement them and review them in order to satisfy the client and project requirements.,Advanced knowledge of Problem Solving and decisions making.  Experience in Managing people.  Experience in Development Methodologies.  Advanced English language skills.,Gestión
1889,Analista de Continuidad Operativa,Administrar las herramientas de gestión de servicios TI de continuidad operativa.  Dar seguimiento a los indicadores definidos en continuidad de negocio  a través del diseño  implementación y monitoreo de reportes.  Definir  desarrollar e implementar procesos que aseguren la operatividad de continuidad de negocio a través de su alineamiento a las buenas practicas ITIL.,03 años de experiencia desempeñando funciones similares  cargos similares. 02 de ellos trabajando con ITIL  implementación de procesos.,Tecnologías de información
1898,Analista de CVM Pre Pago,1) Análisis de indicadores (KPIS)  comportamiento  ciclo de vida  niveles de recarga  frecuencia  correlaciones a nivel de suscriptor  cliente  tecnología  producto  segmentos.  2) Responsable del Mining de datos que permita identificar los segmentos de clientes  encontrar y prevenir comportamientos no deseados (fraude)  descubrir los atributos más influyentes que afectan los indicadores (KPIs) de Pre Pago para ser reforzados vía campaña.  3) Buscar e Identificar información valiosa  patrones de comportamiento  atributos clave para perfilar los usuarios para campaña  descubrir nuevos clusters y asociaciones que permitan la mejora continua de los resultados de las campañas.  4) Coordinar  planificar y monitorear potenciales problemas que puede enfrentar el negocio con los servicios otorgados por el proveedor de soluciones en perfilamiento y motor de promociones Pre Pago que trabaje los algoritmos que permitan analizar los datos y descubrir patrones y relaciones que permitan medir la sostenibilidad de las campañas.,Especialización en Dataminning (Deseable)  Business Inteligence.  Conocimiento en Manejo de Base de Datos  Conocimientos en PL/SQL o SQL Transac.  Hasta 2 años de experiencia en puestos similares.,Sistemas de información
1904,Senior Developer,Responsibilities:     Develop web applications and services as required.   Trouble shoot production issues and resolve them quickly.   Research and development for new technologies to improve existing platform.,Experience & Skills:     Strong objectoriented analysis and design skills.   Extensive working knowledge of Java  J2EE technologies.   Successful track records in building large scale platform components in a commercial software company.   Experiences in a SaaS software product company.   Working knowledge in one or more of the following areas: scalable server infrastructure  OR mappings  integration frameworks and common business object framework.   Excellent English skills.    Please send your CV in english.,Ingeniería de software
1907,Soporte Técnico, Configuración  Mantenimiento  Solución de Problemas y Control de Inventario de laptops /PC's en las oficinas.   Administración  Configuración  Mantenimiento  Solución de Problemas e Inventario de Equipos Electrónicos diferentes a Computadoras y Servidores como: Puertas de Acceso  Alarmas  Acceso Biométrico  Impresoras  Escáner  Fuentes de Poder.   Administración  Configuración  Mantenimiento  Solución de Problemas e Inventario de telefonía fija y central telefónica.   Administración  Configuración  Validación y Control de todos los Backups en cada computadora  servidores.   Servir de enlace con OP respecto a equipos de infraestructura tecnológica  Backups  Antivirus  Web Filtering  Políticas y otros.   Administración y configuración de Microsoft Lync.   Conocimiento y experiencia en la administración y mantenimiento de Servidores  Firewall  Redes  Seguridad y Equipos (Access Point)., Conocimiento y experiencia en la administración y mantenimiento de Servidores  Firewall  Redes  Seguridad y Equipos (Access Point).   Conocimiento en Microsoft Windows Server 2012.   Conocimiento y Experiencia en Seguridad de Redes   Contar con 2 años de experiencia en puesto similar.,Tecnologías de información
1924,Analista Sap CO,Experiencia mínima de 2 años gestionando proyectos en implementación de SAP CO.  Ingles a nivel avanzado.  Amplia experiencia funcional en procesos de ventas tales como lead y cotizaciones.  Participacion en los procesos de implementacion desde la etapa de blueprint del proyecto.  De preferencia  con experiencia en el rubro industrial.  Capacidad para trabajar de forma creativa y analítica en un contexto de resolución de problemas.  Deseo de trabajar en un entorno de sistemas de información.  Excelente comunicación (escrita y oral) y habilidades interpersonales.,Deseo de trabajar en un entorno de sistemas de información.  Excelente comunicación (escrita y oral) y habilidades interpersonales.,Sistemas de información
1927,Analista Tecnología de Información – Proyectos BI, Analizar los modelos lógico y físico de los sistemas a crear o modificar.   Construir los componentes de software respetando el modelo lógico y físico  de forma segura y evitando vulnerabilidades  así como aportar en el proceso de desarrollo de software de los proyectos asignados.   Realizar las pruebas unitarias e integrales del producto  así como responder por la calidad de los componentes construidos.   Respetar los estándares de construcción de componentes de software  así como actualizar la documentación asociada a la definición técnica del proyecto.   Generar las solicitudes e instrucciones de pases a UAT.   Cumplir con los tiempos establecidos de las actividades asignadas y comprometidas en los proyectos., Egresados de las carreras de Ingeniería de Sistemas  Informática  Software o Afines.   MS Office a nivel avanzado.   Inglés Intermedio/Avanzado   Conocimiento de Business Intelligence  Arquitectura de Datos o Datawarehouse.   Bases de datos en SQL Server   Conocimientos de Diseño y construcción en SQL Server Integration.,Sistemas de información
1931,Asistente de Procesos,Elaborar o actualizar de manera conjunta con las áreas los documentos normativos de la empresa.  Analizar el mapeo de procesos e identificar oportunidades de mejora aplicando metodologías y herramientas de mejora de procesos.  Apoyo en el monitoreo de indicadores.  Administración del sistema documentario.,Experiencia de 1 año en análisis y mejora de procesos.  Deseable conocimiento de modelado de procesos.,Sistemas de información
1934,Analista Programador .NET, Analizar a nivel técnico de los requerimientos funcionales propuestos.   Desarrollar las soluciones propuestas en los requerimientos funcionales analizados.   Documentar los desarrollos realizados.   Implementar soluciones de software.   Desarrollo y mantenimiento de aplicativos de uso interno o externo.   Pruebas Unitarias.   Soporte al pase a producción.   Responsable por cumplimiento de tiempos acordados., Experiencia previa de 1 a 3 años en programación .Net.  Conocimientos en las siguientes Tecnologías:   ASP Net   Integration Server   JQuery  HTML  CSS  SOAP/XML  SQL Server.   SO Windows 2008/2012 server  SQL SERVER 2008  Visual Studio .net 2012.,Ingeniería de software
1939,Analista programador senior,Es responsable del proceso de desarrollo y mantenimiento de los sistemas  su integración de sistemas y migración de datos.  Realiza tareas de análisis y diseño de los sistemas informáticos.  Elabora propuestas de soluciones informáticas.  Realiza la programación  documentación  actualización y mantenimiento de los sistemas informáticos.  Levantamiento y gestión de requerimientos.  Diseño del sistema.  Documentación: Manual de usuario y del diseño del sistema.  Elaboración de casos de prueba y su ejecución.  Supervisar y apoyar las pruebas usuarias del sistema.,2 años laborando en posiciones similares.  Experiencia en implementaciones de Sistemas Académicos (Deseable).  Experiencia en implementación de Sistemas Financieros para Institución Académica (Deseable).  Experiencia en migraciones de datos históricos e integraciones (Deseable).,Ingeniería de software
1952,Supervisor de Gestion de Procesos y Proyectos,1. Planificación y gestionar proyectos de mejora que involucran el rediseño de procesos y/0 implementación de nuevos productos y servicio.  2. Organizar y efectuar seguimiento al portafolio de proyectos de mejora.  3. Evaluar e implementar modelos  metodologías  herramientas de gestión de proceso y proyectos para la mejora continua.  4. Liderar el diseño   análisis y modelamiento de proceso de negocio   así como supervisar la elaboración de los documentos.  5. Establecer los lineamientos y disponer la atención de los requerimientos de mejora de procesos del personal a cargo.  6. Participar en los proyectos de mejora   comisiones o grupos de trabajo.,Dominio de Visioy Ms Project a nivel avanzado.  Conocimiento de Minitab y modeladores de procesos (BMP).  Experiencia mínima de 5 años en empresas de sector   banco   financiera o de servicios.,Gestión
1957,Consultor Junior Oracle, Instalación de aplicativos visuales.   Generación de formularios / formatos.   Creación de Web services.   Desarrollo de nuevos programas usando la herramienta Oracle.,Experiencia: Mínimo 1 año de prácticas pre profesionales de experiencia desempeñándose en funciones similares.  Se ofrece la posibilidad de integrarse a una sólida Firma trasnacional reconocida por brindar oportunidades de aprendizaje continuo  integrar equipos multidisciplinarios y altamente reconocidos en el medio. Al ser miembro de Deloitte cuentas con  descuentos corporativos. El pago es en planilla con todos los beneficios de ley y EPS al 100% cubierto.,Sistemas de información
1959,Jefe de Proyectos,Ciclus Group es una firma de consultoría con 9 años de experiencia en el mercado  especializada en gestión de negocios y tecnologías de información cuyo objetivo es ayudar a las empresas a generar mayor valor a partir de la rentabilización de sus operaciones. Es decir  contribuyendo a mejorar la operación en todos los ámbitos de la empresa  brindando soluciones de negocios integrales a la medida.  CICLUS GROUP invita a los profesionales con grandes expectativas de crecimiento  dispuestos a desarrollar su talento y capacidades  y con fuertes valores a formar parte de su equipo de colaboradores.  Actualmente requiere de JEFE DE PROYECTOS para el servicio de BPO en una de las empresas de telecomunicaciones más importantes del país.    Objetivo y Funciones:  Profesional con experiencia en dirigir  gestionar y ejecutar proyectos en diferentes tipos de plataforma. Deberá de elaborar y supervisar el cumplimiento del plan de trabajo y los cronogramas para el cumplimiento del servicio y de implementar el plan de gestión de calidad propuesto. Adicionalmente deberá de coordinar la ejecución del servicio con el Jefe del Dpto. de Desarrollo de Proyectos y presentar informes periódicos.,Deseable certificación PMP  Project Management Professional.   Conocimiento del desarrollo en diferentes plataformas.   Conocimiento y experiencia del modelo de madurez CMMI N3 mínimo   Experiencia mínima de tres (3) años como jefe de proyectos a cargo de equipos de desarrollo de proyectos de Tecnologías de Información.   Conocimientos y experiencia mínima de tres (3) años en el uso de herramientas y metodología de desarrollo de proyectos y el manejo de herramientas de gestión de proyectos.    Requisitos Adicionales:    Copia de constancias o certificados del Jefe de Proyecto  como Jefe Supervisor  o coordinador de proyectos en desarrollo e implementación de sistemas web  sitios web  intranets o extranets  o especialista en gestión de servicios de TI  acreditando una experiencia mínima de tres (03) años. El Jefe de Proyecto podrá ser acreditado con certificación PMP.    Ofrecemos:   Ingreso a planilla y EPS.   Buen clima laboral  capacitaciones constantes y reconocimientos de logros.   Estabilidad laboral y puntualidad en los pagos.   Plan de desarrollo de carrera  grandes oportunidades para crecimiento profesional a futuro.   Constantes retos y novedades en el mundo de la tecnología que permitirán desarrollar su talento e incrementar su experiencia.   Trabajar en una de las empresas de telecomunicaciones más importantes del país.,Gestión
1971,Infrastructure System Engineer (Constancia),Brindar soporte administrativo de redes de IT y comunicaciones en los proyectos en curso.  Brindar soporte técnico a servidores y equipos de comunicaciones  cuando sea necesario.  Proporciona soporte de niveles 1 y 2 a los empleados  instala y proporciona el mantenimiento del hardware  software  impresoras y periféricos cuando le sea requerido.,Experiencia mínima de 4 años preferiblemente en empresas del sector.  Experiencia en proyectos de infraestructura de telecomunicaciones y redes de datos.  Familiarización con sistema de mesa de ayuda  deseable.  Habilidad para analizar y manejar problemas complejos para posteriormente plantear soluciones creativas.  Disponibilidad inmediata para trabajar por un plazo de 3 meses.,Tecnologías de información
1972,Administrador de Red y Seguridad Perimétrica,Administrar la seguridad Perimétrica  Switches Core  Acceso WiFi  Acceso Internet  desarrollo de proyectos y Monitoreo.,Un (01) Año de experiencia en puestos similares.  Un (01) Año Administración de redes Cisco de preferencia.  Administración de Firewalls  VPNs  Proxy.  Administración de switches Cisco.  Administración de equipos WiFi.  Monitoreo de red.  Sistema operativo LINUX.  Estudios de CCNA I II III ó IV y también será considerado otras certificaciones (Opcional).,Tecnologías de información
1977,Asistente Administrativo,Identificar procesos automatizables/mejorables en el marco de eficiencia.  Realizar seguimiento constante de los procesos y pautas administrativas a fin de asegurar el cumplimiento de estándares establecidos  identificando oportunidades de mejora y proponiendo soluciones.  Actualiza el Sistema de Administración Documentaria (SAD) con la información de: garantías  contratos  cartas fianza  levantamientos  oficios  notificaciones y otros.  Efectúa el estadístico mensual de la carga documentaria de la División Legal: contratos  cartas fianza  levantamientos  oficios  notificaciones y otros.  Absuelve las consultas formuladas por clientes internos en relación a los procesos del área legal.,Experiencia de trabajo  mínima de 1 año post egreso.  Experiencia en: mejora de procesos  procesamiento de información.    Nivel avanzado de Excel y/o software de base de datos  como para manejar grandes volúmenes de información.,Sistemas de información
1982,RE N°0542014 ANALISTA SEGURIDAD INFORM CONTINUIDAD OPERACIONAL, Participar en la elaboración  ejecución y mantenimiento de las políticas  procedimientos y normas internas del Sistema de Gestión de Seguridad de la Información (SGSI).   Promover y ejecutar la metodología de SGSI.   Apoyar en la clasificación de la información de la Institución según su uso  nivel de confidencialidad  medio en que se alojan  entre otros  en coordinación con el Oficial de Seguridad de Información y Continuidad Operacional.   Coordinar y desarrollar con las diversas áreas involucradas la implementación incremental de la NTPISO IEC 27001:2008.   Ejecutar revisiones periódicas de la efectividad y cumplimiento de los controles de Seguridad de la Información de acuerdo con los dominios definidos en el SGSI.   Elaborar informes  métricas e indicadores de control.   Otras funciones inherentes al cargo  o que le sean asignadas.,Experiencia comprobada mínima de tres (3) años  en puestos y funciones similares.   Deseable experiencia en Gestión de Proyectos utilizando la metodología PMI.   Conocimiento del idioma inglés  mínimo a nivel intermedio.   No registrar deudas vigentes con calificación negativa en el sistema financiero.   No estar incurso en la Directiva N° 0012007PCM/SG  Registro Nacional de Sanciones de Destitución y Despido.   El puesto requiere capacidad analítica  alto sentido de responsabilidad  disposición para trabajar en equipo y bajo presión. Facilidad para la expresión oral y escrita  así como demostradas habilidades para trabajar en interrelacionarse con profesionales de la institución y fuera de ella.  Conocimientos mínimos requeridos:     Estándares ISO 27001  27002  27005   Gestión de Riesgos  así como en la norma ISO 31000.   Manejo intermedio de Microsoft Office a nivel usuario.    Conocimientos deseables:     Normativa regulatoria bancaria  ITIL  COBIT   Certificaciones y/o cursos referentes a Seguridad de la Información   Estándares relacionados al Sistema de Gestión de Continuidad del Negocio.  NOTA: Los postulantes preseleccionados deberán pasar una evaluación escrita  a fin de evaluar su nivel de redacción  presentación de informes y conocimiento técnico en los temas relacionados con las funciones básicas a realizar  así como otras evaluaciones que la posición requiera  para lo cual se les comunicará oportunamente,Tecnologías de información
2004,Especialista Teradata,Accenture es una empresa global de consultoría en management  servicios de tecnología y outsourcing que colabora con sus clientes para ayudarles a convertirse en empresas de alto desempeño. En Accenture podrás unirte a más de 266.000 profesionales en 120 países y trabajar con clientes en casi todas las industrias más importantes del mundo. Los empleados en Accenture construyen su carrera en distintas áreas de negocio  específicamente en Consultoría  Tecnología y Outsourcing  como así también dentro de nuestras funciones corporativas internas. Una organización comprometida con el trabajo en equipo y la colaboración.,Experiencia mínima de 5 años en proyectos de implementación de sistemas utilizando la herramienta Teradata.  Ingles a nivel intermedio – avanzado.  De preferencia  con experiencia en el rubro de telecomunicaciones.  Funciones:  Dar soporte a las aplicaciones realizadas bajo esta herramienta.  Tener conocimientos tanto en BI – BO.  Manejar los proyectos desde el levantamiento de necesidades hasta la implementación  además del mantenimiento correcitvo.,Sistemas de información
2012,Project Manager Senior,Gestionar la formulación e implementaciones de los proyectos de telecomunicaciones respetando el marco metodológico de la pmp  Gestionar stakeholders.  Manejo de modelos de negocio y escenarios de trabajo.  Estimaciones de demanda.  Optimizar costos de formulación e implementación de los proyectos.  Análisis de riesgos.    Conocimientos:  Gestionando proyectos de redes con tecnología de fibra  microondas y celular.  Desarrollo de proyectos de empresas de Telecom  Licitaciones con el Estado (preferencia).  Inglés avanzado.    Requisitos:  Contar con certificación PMP.,Desarrollo de proyectos de empresas de Telecom.  Desarrollo de proyectos en telecomunicaciones  de preferencia en licitaciones con el estado.,Gestión
2014,Project Leader Telecom,Planificación y control del proyecto a cargo.  Dirección y coordinación de todos los recursos empleados en el proyecto.  Coordinación e interlocución con equipos y personas de grandes proveedores de software.  Coordinación con el cliente.  Responsable del cumplimiento de los objetivos establecidos.  Alto nivel de síntesis y simplificación de ideas.,Experiencia de 10 años en proyectos de consultoría de procesos de negocios: diagnóstico y reingeniería de procesos  Experiencia de 5 años liderando equipos de mínimo de 15 personas.  Conocimiento en el sector de telecomunicaciones  red de distribución  facturación  atención al cliente o provisión.,Gestión
2024,Especialista Teradata,Accenture es una empresa global de consultoría en management  servicios de tecnología y outsourcing que colabora con sus clientes para ayudarles a convertirse en empresas de alto desempeño. En Accenture podrás unirte a más de 266.000 profesionales en 120 países y trabajar con clientes en casi todas las industrias más importantes del mundo. Los empleados en Accenture construyen su carrera en distintas áreas de negocio  específicamente en Consultoría  Tecnología y Outsourcing  como así también dentro de nuestras funciones corporativas internas. Una organización comprometida con el trabajo en equipo y la colaboración.,Experiencia mínima de 5 años en proyectos de implementación de sistemas utilizando la herramienta Teradata.  Ingles a nivel intermedio – avanzado.  De preferencia  con experiencia en el rubro de telecomunicaciones.  Funciones:  Dar soporte a las aplicaciones realizadas bajo esta herramienta.  Tener conocimientos tanto en BI – BO.  Manejar los proyectos desde el levantamiento de necesidades hasta la implementación  además del mantenimiento correcitvo.,Sistemas de información
2033,Ejecutivo Calificado Oficial de Seguridad de Datacenter,Establecer  mantener  implementar  administrar e interpretar las Políticas de Seguridad del Datacenter  así como los estándares  guías y procedimientos  gestionando el sistema de Gestión de Seguridad de Información (SGSI).    Atender y supervisar las actividades de auditoría efectuadas en el Datacenter por entidades de auditoría  internas  externas y de regulación.    Dirigir y supervisar el mantenimiento de las certificaciones de Seguridad asociadas al Datacenter que complementen el SGSI (ISO27001  SAP Hosting Partner y PCI).    Interpretar normativas regulatorias que puedan afectar el cumplimiento de las actividades del Datacenter y entrega de servicios.    Apoyar en las actividades de auditorías solicitadas por las diversa áreas (Auditorias cruzadas).    Dirigir el desarrollo e implementación de mejoras y propuestas de Seguridad Corporativa en el Datacenter  así como ser el punto de contacto y comunicación entre las entidades.    Apoyar como juicio experto en el proceso de implementación de servicios cuando es requerido por los Jefes de Proyecto.    Investigación en tecnología y procesos que aplicados en el Datacenter mejoren las actividades Operativas.,Experiencia mínima de 5 años desarrollando las funciones anteriormente descritas.  Conocimientos:  Especialista en sistemas.  Conocimiento de Normativa.  Formación ITIL.  ISO 27001.  ISO 20000.,Tecnologías de información
2035,Practicante de Soporte TI,Apoyo en el soporte tipo Help Desk a personal administrativo  docentes y estudiantes de la organización.  Apoyar en la realización de mantenimiento  soporte e inventario de los equipos informáticos de la organización.  Apoyo en la atención de eventos dentro y fuera del campus.  Realizar otras funciones inherentes al área.,Egresado o estudiantes de últimos ciclos de las carreras de Ingeniería Informática  Sistemas  Redes  entre otras.  Manejo de Sistemas operativos Windows  Office.  Conocimiento de Ensamblaje de computadoras.  Dominio del ingles a nivel básico.  Capacidad para trabajar bajo presión y orientación al cliente interno y externo.    Lugar de trabajo: CENTRUM CATÓLICA (Santiago de Surco).  Horario: 30 ó 40 horas semanales (dependiendo si es Practicante Pre o Profesional),Tecnologías de información
2056,Practicante de Ingenieria de Software,Requerimos de estudiantes de los últimos ciclos de la carrera de ingeniería informática con muchas ganas de aplicar los conocimientos adquiridos académicamente y que puedan colaborar en diversos proyectos de alcance nacional e internacional  estarán a cargo de:     Documentación y control de calidad de sistemas empresariales.   Instalación y configuración de software.   Investigación de librerías y componentes de software.   Programación en .NET  PHP  JAVA  Android.   Diseño  documentación e implementación de bases de datos.,Interés por especializarse en ingeniería de software,Ingeniería de software
