Job Id,Job Title,Job Description,Job Qualifications,Job Category
966,Analista Funcional Datastage, Diseño y desarrollo de procesos de ETL.   Análisis de mejora de performance., Experiencia de 2 a 4 años manejando la herramienta Datastage   Haber trabajo en proyectos de implementación utilizando Datastage.   Experiencia en el desarrollo de ETL   Conocimiento de SQL   Interés en desarrollarse en una empresa de IT.   De preferencia  haber trabajado en empresas del rubro de Telecomunicaciones.,
994,Practicante de Sistemas,Recibir  coordinar y canalizar los requerimientos de los usuarios finales en lo referente a la implementación de todos los servicios informáticos instalados en la red interna de la BVL.Coordinar y supervisar el mantenimiento y soporte que deben brindar los socios tecnológicos y proveedores de hardware a los servicios de red LAN  WIFI  central telefónica  cableado  switches y UPS. Mantener el inventario de los equipos actualizados identificando a los usuarios de los mismos e informando a la Jefatura de Soporte Técnico de las posibles incidencias con los mismos.Apoyar en la instalación y configuración de equipos de cómputo a los usuarios finales asegurando que las configuraciones que se establecen cumplan con el perfil solicitado.,Conocimiento de sistemas operativos de familia Windows Deseable conocimiento de HPUX/linux Conocimiento de redes Windows.,
995,Analista de SAP,Analizar  diseñar y plantear propuestas de solución en el sistema SAP de la compañía. Así mismo participar en la implementación de proyectos de SAP  brindando el soporte y la asesoría oportuna a las demás áreas.  Gestionar y administrar soluciones técnicas y funcionales en los módulos SAP R3 y ISU que se encuentren dentro de su responsabilidad.  Brindar soporte en los módulos SAP R3 y ISU que se encuentren dentro de su ámbito de responsabilidad.  Aplicar innovación tecnológica en los sistemas Core de la Compañía  promoviendo soluciones óptimas a los procesos de negocio mediante herramientas de portabilidad.  Organizar el entrenamiento para los usuarios y mantener el uso productivo de los sistemas actuales y nuevos.  Cumplir lo establecido en la documentación de los Sistemas de Gestión.  Dar soporte a incidentes en los sistemas de información.  Analizar nuevos requerimientos y/o necesidades tecnológicas de software.,Cursos complementarios en Gestión de Proyectos.  Experiencia de 6 años como Analista SAP en áreas de TI.  Experiencia de 4 años como analista funcional y de soporte en SAP.  Experiencia de 2 años en proyectos de implementación SAP ERP.  Conocimiento de ERP’S (SAP) a nivel funcional en los siguientes módulos: PM  Mantenimiento de Planta (indispensable)  WM  Work Management  Work flow (indispensable)  MM  Gestión de Materiales  PS  Gestión de Proyectos  SD – Ventas  CRM  Gestión de la relación de clientes.  Academias realizadas de: ABAP.  Certificado en el modulo de PM.  Manejo de herramientas para el control y seguimiento de proyectos.  Conocimiento de MS Office a nivel avanzado (Word Excel  Power Point).  Conocimiento en el manejo de herramientas gestoras de base de datos a nivel intermedio (SQL Server  DB2  Oracle).  Conocimientos técnicos en lenguajes de programación Web (.Net  Java).  Ingles intermedio.,
1012,Practicante de Hacklab, Investigación en Internet.   Realizar cosas con arduino y programación web.,CONOCIMIENTOS:   En prototipado rápido para diferentes tecnologías (Smartphones  Web  Electrónica  Robótica).   Computación física / prototipado (p.e. con Arduino  Raspberry y módulos de Electrónica).   Desarrollo Mobile (Android  IOS).   Hacking .   De Programación (Java  Android  C/C++  Python).   Conocimientos básicos en el manejo de componentes electrónicos.    ESTUDIOS:   Estudiantes de los últimos ciclos o egresados de las carreras siguientes: Arte/ Diseño  Computación e Informática  Ingeniería Electrónica o Mecánica.    REQUERIMIENTOS   Gusto por la investigación en tecnologías y diseño.    COMPETENCIAS PERSONALES Y/O TÉCNICAS:   Análisis  creatividad  responsabilidad.   Empatía  proactividad.,
1117,Practicante de Compensaciones,1) Apoyo en el diseño  optimización y ejecución de los procesos involucrados en la gestión de las compensaciones en la empresa.  2) Apoyo en la formulación y elaboración de tableros de control  reportes estadísticos  proyecciones  simulaciones diversas referidas a la gestión de compensaciones en la empresa.  3) Apoyo en los controles de auditoría  4) Apoyo en el seguimiento del cumplimiento del presupuesto de las cuentas de compensaciones y mantenimiento del orden en las cuentas contables correspondientes.  5) Apoyo en el diseño de nuevos proyectos de Gestión de información de Compensaciones.,3 MESES.,
1164,Practicante,Actividades de apoyo como practicante según la especialidad y unidad organizacional.,No es necesaria la experiencia.,
1201,Analista de Proyectos  Sistemas,Sus principales funciones serán:  Planear y administrar con los proveedores y/o usuario final el desarrollo del proyecto.  Coordinar y facilitar los recursos necesarios para la ejecución correcta del proyecto.  Supervisar el avance del proyecto  asegurando el cumplimiento de la metodología y los estándares de calidad propuesta.  Liderar reuniones con proveedores o clientes internos (recursos externos) siendo responsable de la asignación de objetivos  control y seguimiento de las tareas asignadas.  Supervisar y controlar el presupuesto de cada proyectos de sistema de control.,Experiencia mínima de 2 años supervisando proyectos de sistemas de infraestructura  locales e internacionales de gran envergadura (Sistemas o Telecomunicaciones).  Indispensable: Conocimientos en Infraestructura tecnológica  sistemas  temas afines.,
1277,Practicante,Apoyo en la sistematización de los procesos de homologación de los equipos y aparatos de telecomunicaciones.  Apoyo en establecer y completar las matrices de información para base de datos.  Apoyo en efectuar seguimiento a los plazos establecidos para subsanar las observaciones a las solicitudes de homologación.  Apoyo en otras actividades de la Coordinación General.,Ser estudiante del último ciclo de estudios superiores.,
1302,Cotizador de Telefonía,Preparar cotizaciones para clientes a solicitud de los asesores comerciales.  Recibirlos diseños de los Ingenieros de Preventas y elaboraren base a ellos los documentos de cotización y propuesta técnica.  Capacitar a la fuerza de ventas y preventas en el empleo de los sistemas de cotización.  Participaren la elaboración de licitaciones y propuestas complejas.  Participaren la integración de propuestas de múltiples productos o soluciones.,Experiencia de 6 meses en puestos similares.  Disponibilidad para trabajar en horarios de oficina.  Conocimientos de ofimática a nivel usuario (microsoft word  excel  ppt).  Ingles nivel intermedio (lectura).,
1312,Consultor SIEBEL, Realizar actividades de diseño de aplicaciones (por ej.  escribir diseños funcionales).   Dar soporte en la realización de análisis de brechas entre requerimientos de negocios y software.   Dar soporte en definición de la arquitectura de integración y del modelo de datos.   Crear requerimientos funcionales para el diseño de aplicaciones., Realizar actividades de diseño de aplicaciones (por ej.  escribir diseños funcionales).   Dar soporte en la realización de análisis de brechas entre requerimientos de negocios y software.   Dar soporte en definición de la arquitectura de integración y del modelo de datos.   Crear requerimientos funcionales para el diseño de aplicaciones.,
1320,Administrador de Servidores y Redes,Administración  configuración y soporte de la infraestructura de virtualización VMware VSPhere.  Administración de los servicios Microsoft.  Administración  y soporte de la plataforma Microsoft Exchange 2010.  Administración y configuración de la infraestructura de Networking CISCO encapa 2 y 3.  Soporte y operación de la soluciones de respaldo de información  Administración y configuración de solución de seguridad perimetral Checkpoint  Diagnóstico y solución de incidencias (Soporte de nivel 2 y 3) y escalamiento de inconvenientes.  Administración de la infraestructura de servidores y soluciones de almacenamiento físicos.  Administración de la solución de Telefonía IP corporativa.  Gestionar proyectos de mejora en la infraestructura IT.,Administración y mantenimiento de servidores Windows y Linux.  Administración e implementación de servidores Proxy  Web servers  correo electrónico Exchange Server 2010  y sistemas de colaboración Microsoft SHAREPOINT (Deseable).  Configuración y mantenimiento de redes Ethernet  incluyendo el diseño y programación de routers CISCO (capa 2 y 3) LAN y WAN.  Conocimientos de programación en lenguajes script  configuración de servidores web (ej. Apache).  Conocimientos básicos de telefonía IP.  Dominio de servicios Directorio activo  DNS  DHCP  VPN  IIS  Apache  DFS  virtualización y consolidación de servidores.  Conocimientos de Hardware de servidores DELL  e IBM Blade y SAN (Deseable).  Conocimientos en ITIL  seguridad informática  Cobit (Deseable).  Dos años en implementación de servicios basados en Windows y Linux (Exchange  Active Directory  Sharepoint  File System).  En administración de plataformas de virtualización.  En configuración y administración de redes (de preferencia con CISCO).  Grato clima laboral  beneficios de acuerdo a ley  planilla  actividades recreativas  convenios educativos  entre otros.,
1329,Practicante de Planificación de Experiencia del Cliente,1) Automatizar el reporteador de estadísticas de reclamos. Emitir reportes con controles de calidad adecuados.  2) Realizar distintos monitoreos de servicio para identificar cumplimiento de protocolos (cartas  llamadas) y temas críticos que afecten la satisfacción de los clientes.  3)Apoyo en el control de calidad integral del proceso de atención de reclamos  validando el cumplimiento de pautas de atención de políticas implementadas a través de los diferentes proyectos del equipo.  4) Apoyo en análisis de monitoreo presentado por GOPV y BXT para validar efectivo cumplimiento del modelo de servicio implementado.  5) Análisis de causas raíz específicas que pudieran estar generando los principales reclamos.,Manejo de excel a nivel avanzado.,
1342,Practicante en Logística Informática,Manejo de herramientas Ofimáticas  Inventario de equipos y partes  Registros en base de datos,De preferencia en manejo.,
1346,Ingeniero de Redes Junior,Participar de los proyectos de implementación de servicio de clientes.  Conocer al detalle  las soluciones y funcionalidades de la actual cartera negocios de la empresa.  Diseñar y desarrollar las propuestas técnicas de las soluciones.  Diseño de conectividad en core de clientes: routeres  switches  networking: TCP/IP  protocolos de ruteo WAN y LAN.  Participar de reuniones de coordinación con la Gerencia Comercial  ISP y NOC.  Coordinación técnica con el área de redes y comunicaciones para la comprensión y solución a las oportunidades de negocio.  Provisión de servicio de networking y configuración de seguridad.  Gestión  implementación e instalación de equipos de Seguridad (Firewalls  IPS  Proxys  filtros de contenido  optimizadores de ancho de banda y calidad de servicio  Servidores Antivirus / AntiSpam). en diferentes marcas.  Análisis de vulnerabilidades  aplicando procedimientos  técnicas y herramientas de detección y diagnostico.,Experiencia:  a. Experiencia de 03 años en el Sector TIC.  b. Gestión  operación y supervisión en servicios de seguridad perimetral.  c. Ejecución de Procedimientos de seguridad de la información.  d. Análisis de vulnerabilidades y provisión de servicios de seguridad.  e. Haber trabajado como parte de un área de operación.  f. Manejo de equipamiento de TIC (deseable).    Conocimientos:  a. ITIL  PMBOK.  b. Gestión de Seguridad de la Información.  c. Conocimientos de Conectividad y haber realizado propuestas de solución de Core en LAN del cliente.  d. Conocimiento de cableado estructurado  e. Conocimiento de plataformas Unix/Linux  f. Conocimiento de plataformas Windows.  g. Conocimiento de plataformas tecnologías de procesamiento  almacenamiento y comunicaciones.  h. Conocimiento de plataformas virtualizadas (Vmware  KVM  etc.)  i. Conocimiento de Plataformas de Software.    Certificaciones Deseables:  a. Cisco Certified Network Associate (CCNA,
1351,Analista Junior de Sistemas," Mantenimiento de software existente en la empresa (EXACTUS  MicroStrategy  Otros).   Soporte en la implementación de otros sistemas y mejoras.   Apoyar en la Integración de bases de datos y programas   Dar soporte de Help Desk o atención para las diferentes sedes de las empresas  llevando bitácora de las ocurrencias para corregir errores constantes.   Formalizar guías prácticas o manuales de uso de los principales sistemas de la empresa  orientado a los usuarios finales.   Asegurar la permanente difusión y entrenamiento de los usuarios de la empresa en el correcto uso de los sistemas  eliminando probabilidades de errores por mal uso y optimizando el uso de las bondades (opciones) del sistema.   Garantizar la seguridad de la información almacenada en los distintos dispositivos en toda la empresa  a través de respaldos oportunos y sistemáticos que aseguren la integridad de la red, siguiendo las políticas y protocolos Corporativos.   Garantizar el óptimo funcionamiento de los sistemas informáticos  incluyendo los servicios de Internet y comunicaciones.   Realizar mantenimiento preventivo y correctivo de los equipos informáticos y de los equipos de comunicaciones de las empresas a nivel nacional.   Dar soporte a la gestión de la red local y/o remota  así como las diferentes bases de datos de la Compañía.   Supervisar el desarrollo e implementación de proyectos informáticos encargados a terceros.  . Asegurar la correcta especificación de los requerimientos de los usuarios.",Experiencia de 2 años en el área de IT.  Disponibilidad a TIEMPO COMPLETO. (Indispensable).,
1381,Encargado de Sistemas,Analizar y desarrollar los requerimientos de los usuarios.  Realizar actividades de Mantenimiento del área  llevar un control ordenado de estos.  Desarrollo de programas y aplicativos.  Desarrollo de Sistemas de Soporte a la Toma de Decisiones (SSTD).,Conocimientos:Visual Basic  AutoCAD   programación en AutoCAD y Software 3D. UML  etc).    Experiencia Laboral:  5 años general y 3 años en áreas o cargos similares.,
1383,Analista de Reclutamiento y Selección,Publicación de puestos.  Coordinación de entrevistas.  Apoyo con las evaluaciones de selección.  Mantener actualizado los registros del área.  Manejo de documentación.,Experiencia laboral en empresas de TI mínima de 2 años.  Manejo de Office 2007.  Conocimientos en herramientas de desarrollo con respecto al área de TI.,
1386,Sub Gerente de Inteligencia Comercial,ØLiderar el equipo que realiza análisis de clientes y del negocio  e identificar oportunidades para incrementar el valor de los clientes e impulsar la competitividad de los productos y servicios de la organización.    ØProponer y liderar proyectos destinados a enriquecer las fuentes de información y conocimiento  que permitan potenciar los negocios de la empresa.    ØDiseñar e implementar el modelo de valorización de los clientes por comportamiento y potencial.    ØRevisión periódica del modelo de segmentación de clientes de acuerdo a variables relevantes y accionables por el negocio.    ØProporcionar información a la alta gerencia y a las áreas de negocio del banco para la toma de decisiones estratégicas y tácticas.    ØAsesorar a las diferentes áreas del negocio en el desarrollo de herramientas de información y reportes que permitan optimizar su gestión.,ØExperiencia de 04 años en CRM o Inteligencia Comercial  Producto  MKT  Canales   Planeamiento.    ØMínimo 0102 años de experiencia con personal a cargo.    ØMínimo 02 años de experiencia en el área de CRM o Inteligencia Comercial.    ØMetodología para clusterización y segmentación de clientes y para análisis de propensión de compra.    ØValorización de clientes por comportamiento y potencial.    ØDeseable: SPSS  Business Objects  Clickview.,
1388,Analista Funcional  Conocimientos en Programacion, Programar en Java  exp. y conocimientos.   Programar en .Net   Levantamiento de Procesos   Mejora de Procesos   Manejar Base de datos   Análisis del tema.,Experiencia mínima de 2 años como analista funcional de sistemas. Preferentemente en procesos comerciales de empresas de distribución eléctrica  agua o gas.   Conocimiento de metodologías de levantamiento de procesos y mejora de procesos.   Conocimientos de UML y RUP.   Conocimiento y experiencia en Programación Java y/o .NET  de preferencia con conocimiento de Pro*C y S.O. Linux.   Conocimiento y experiencia manejando Bases de Datos Oracle  PL/SQL.    REQUISITOS:   Debe ser proactivo  responsable y comprometido  con alta capacidad de análisis. Excelente capacidad de comunicación y trabajo en equipo.   Necesariamente debió haber programado en JAVA.   Indicar Pretensiones Economica y Disponibilidad.,
1408,Practicante de servicio técnico,Reparación y mantenimiento de multifuncionales  apoyo en programación y procedimientos del área.,Mínima de tres meses en reparación y mantenimiento.,
1419,Analista Programador Móvil,Analizar requerimientos detallados en las Especificaciones Funcionales  Coordinar y confirmar satisfacción de Especificaciones Funcionales con los Analistas  Crear el modelo en Workspace de SAP Mobile Platform (Mobile Business Objects  Cache Groups  Synchronization Parameters).  Coordinar políticas de sincronización con los Analistas Funcionales  Desplegar el paquete al Servidor SAP Mobile Platform.  Generar los códigos nativos Android y aplicaciones híbridas.  Integrar código nativo al proyecto Android.  Codificar lógica para la utilización de los Mobile Business Objects en el proyecto Android.  Realizar pruebas unitarias  funcionales / integrales.  Realizar pruebas funcionales / integrales.  Levantar observaciones tanto en el Modelo SAP Mobile Platform como en el código nativo. Asimismo en las soluciones híbridas.  Generar entregables: APK  Proyecto SAP Mobile Platform.  Crear flujo de pantallas en el Workspace SAP Mobile Platform.  Instalación y Configuración de Hybrid Web Container en los dispositivos.  Instalación de aplicativos híbridos en los dispositivos.  Levantar observaciones en la solución híbridas., Un año como mínimo en desarrollos móviles con Android y/o iOS   SAP Mobile Platform (SMP) 2.3 y/o 3.0 (deseable)   Desarrollos móviles SMP: aplicaciones híbridas y nativas en iOS y Android (deseable)   Proyectos de desarrollo de aplicaciones de negocios (deseable)   Entornos de desarrollo servidor open source (Apache  PHP  MySQL) (deseable).    Conocimientos     HTML5  Javascript  WebServices  XML.   Conocimientos sólidos en SQL  Sencha Touch o Dreamweaver  Phonegap (deseable).   Nociones de desarrollo ABAP (deseable),
1454,Consultor SAP Business One de Preventa, Diagnóstico de procesos en empresas interesadas en implementar Business One.   Elaboración de los documentos de alcance de una implementación.   Preparación y presentación de demostraciones técnicas del sistema a clientes.   Apoyo en reuniones o presentaciones de venta., Profesional de Ing. Sistemas  Ing. Industrial  Administración o carrera afín.   Experiencia mínima de 2 años implementando SAP Business One en diversas empresas.   Dominio de SAP Business One a nivel técnico y de procesos.   Dominio de Crystal Reports.   Inglés intermedio (escrito y hablado).   Deseable experiencia en ventas (no indispensable).    Competencias adicionales:     Comunicación efectiva   Facilidad de relacionamiento y negociación   Iniciativa para investigar nuevas tecnologías   Orientación a resultados   Disposición para el trabajo en equipo   Orientación al cliente    Beneficios:     Excelente clima laboral   Ingreso a planilla con todos los beneficios de ley   Remuneración acorde al mercado   Línea de carrera en una consultora partner oficial SAP   Bono por resultados,
1466,Practicante Administración de Gastos,Brindar servicio de reposición  reparación y asignación de teléfonos celulares y fijos.  Atención a los reclamos  quejas o consultas de los usuarios internos de la compañía.  Configuración e instalación de los equipos telefónicos.  Coordinación con los proveedores para el cambio y/o devolución de los equipos.  Asistir a la gestión de reposición de Uniformes.,Configuración de armario de telecomunicaciones (routers  switchers  central telefónica).,
1467,Practicante de Sistemas,Mantenimiento de los equipos  detección y resolución de averías.  Instalación Windows 7 y optimización del rendimiento.  Instalación y actualización de software.  Atención a usuarios (consultas  preguntas frecuentes  información general  resolución de problemas  asesoramiento).,Contar con experiencia mínima de 3 meses realizando prácticas.,
1467,Practicante de Sistemas,Mantenimiento de los equipos  detección y resolución de averías.  Instalación Windows 7 y optimización del rendimiento.  Instalación y actualización de software.  Atención a usuarios (consultas  preguntas frecuentes  información general  resolución de problemas  asesoramiento).,Contar con experiencia mínima de 3 meses realizando prácticas.,
1469,CONSULTOR SAP BASIS,Administrar los Recursos de Hardware y Software  relacionados con los Servicios de Outsourcing SAP para nuestros Clientes  con el fin de garantizar la Continuidad Operacional y el cumplimiento de los Acuerdos de Niveles de Servicio contratados.     Ejecutar las tareas de Ingeniería SAP  para el cumplimiento de los Acuerdos de Niveles de Servicio  contratados por los Clientes para la administración de Plataformas SAP.   Controlar los Costos Operacionales en la Provisión de Servicios de Ingeniería y Hosting SAP de los Clientes asignados a su Responsabilidad.   Apoyar a los Ingenieros de Sistemas SAP Senior  en la Gestión de la Continuidad Operacional de los Clientes asignados.   Cumplir Turnos de Ingeniería de Sistemas 24x7 onsite y oncall  para la Gestión de Incidencias  Peticiones y Cambios de los servicios de Outsourcing SAP.,Experiencia mínima cuatro (04) años comprobada en implantaciones de proyectos exitosos (deseable en empresas de rubro consumo masivo) en administración y migración de soluciones SAP.    Certificación OS/DB Migration for SAP Systems.  Especialista en Soluciones Tecnológicas basadas en SAP  incluyendo Sistemas Operativos UNIX  Bases de Datos ORACLE y la suite SAP Netweaver.  Experiencia en Administración de soluciones SAP ERP  BW  Solution Manager  PI  Portal  HANA.  Conocimientos y Experiencia en la Gestión de Servicios de TI  basada en ITIL.  Disponibilidad para turnos atención al cliente.,
1474,Practicante de Planificación,Apoyo seguimiento Metodología de atención de requerimientos y planificación trimestral.  Actualizar  seguimiento de proyectos  estado de proyectos y recursos.  Administración de bases de datos de información de proyectos entrantes y recursos.,Experiencia  en las funciones señaladas (De Preferencia).  Conocimientos:  Excel  project.,
1478,Analista Core IP Móvil  Telefónica del Perú,Diseño  configuración  implementación y administración de redes IP.  Despliegue y optimización del Core de Paquetes Móviles (2G 3G y 4G).  Análisis  validación y evaluación de la ingeniería y operación de la plataforma DPI.  Explotación de datos para Analytics.  Análisis  validación y evaluación de la ingeniería y operación del Centro de Servicios Móviles.  Seguimiento  coordinación  reportes de avances y resultados de los proyectos asignados con otras áreas al interno.  Acciones y coordinaciones propias de la gestión y seguimiento con proveedores.,Entre 3 y 4 años de experiencia realizando configuración de redes  Conocimiento de Routers  Swithes  MPLS  VPN  TCP/IP  a nivel Avanzado  Conocimiento de Seguridad a nivel Intermedio  Conocimiento de Multi Router Traffic Grapher a nivel Intermedio  Conocimiento y manejo de protocolos  Certificación CCNA  Certificación CCNP (Deseable),
1506,Supervisor de Sistemas de Control de Equipos (Maquinarias),Experiencia liderando equipos de desarrollo de redes estructuradas  desarrollo de soluciones integrales de sistemas de control en empresas del rubro.  Experiencia en el diseño de herramientas remotas telemáticas a medida para:  Gestión de productividad de equipos.  Control de estadísticas de sistemas de equipos.  GPS y monitoreo de unidades.,Experiencia en la Gestión inteligente del mantenimiento a través de dispositivos telemáticos y de análisis detallado de datos de maquinaria.  Tiempo de experiencia: Entre 2 y 3 años llevando a cabo proyectos de diseño de sistemas remotos para empresas de gran envergadura (rubro construcción  minería  metalmecánica).  Conocimiento de gestión de proyectos con Proyect Management   PMI.  Conocimiento de MCTS SQL Server 2008 Implementación & Mantenimiento.  Conocimiento de Cisco CCNA.,
1508,Analista de Productos Móviles,Desarrollo  implementación  lanzamiento y seguimiento de productos y servicios de contenidos móviles.  Identificar oportunidades de negocio y desarrollar e implementar nuevos productos o modelos de negocio.  Evaluación y análisis de los KPI's del negoc,En productos tecnológicos.  Mínimo 1 año en el sector de telecomunicaciones  telefonía celular o proveedores de contenido.,
1528,Ingeniero de Soporte Técnico (Equipos Médicos),1.Realizar la instalación y el mantenimiento preventivo y correctivo de los equipos médicos.  2.Brindar capacitación a los usuarios finales de los equipos médicos.  3.Cumplir con los cronogramas de mantenimiento ya establecidos (diagnóstico  correctivos o preventivos) y realizar los informes correspondientes.  4.Informar el estado final al superior inmediato y mantener al día el sistema de información. registrando eventos  casos  fallas y soporte realizado.  5.Participar en las actividades que disponga la empresa: capacitaciones (fuera de Perú)  conferencias (en oficina).,Experiencia en el rubro de equipos de diagnóstico por imágenes  rubro eléctrico  aire acondicionado o laboratorio durante 6 meses (Deseable).,
1538,Arquitecto de Sistemas (JAVA), Responsable de coordinar el despliegue de la solución de las incidencias presentadas en las pruebas.   Elaborar la arquitectura de la solución.   Desarrollar pruebas de concepto de arquitectura.   Diseño de servicios SOA.   Apoyo en la administración de las versiones de los aplicativos.   Elaborar los entregables asociadas a su rol.   Elaborar los entregables de la Arquitectura de Referencia BPM/SOA asociadas a su rol.   Lenguaje de Programación: JDK 1.6   IDE: Eclipse  Netbeans u otra que no utilicen objetos o librerías propietarias de un solo producto.   Herramientas para la construcción y soporte del proyecto: Maven 2  Subversion   Frameworks de integración: Spring 3.2.0   Frameworks de Acceso a Datos: Java Persistence API (JPA 2.0)   Frameworks para implementación de Servicios Web: Apache CXF 2.7.5 (JAXWS)   Frameworks desarrollo Web: Spring MVC 3.2   JavaScript: JQuery 1.7.2  YUI 2.8.2.   Trazabilidad (logs): SLFJ4 1.7.2 + Log4J.   Pruebas unitarias: JUnit 4.8.2.   Reportes: Jasper/iReports 5.0   Servidor de Aplicaciones: Tomcat 7.0.41/ Oracle WebLogic Server 12c, Experiencia comprobada mínima de tres (03) años como Arquitecto de Sistemas   dentro de los cuales debe haber tenido experiencia en:   Administración de WebLogic.   Diseño de arquitecturas y desarrollo de sistemas de información web con java  servicios web y Oracle 11g.   Diseño de arquitecturas de sistemas de información orientadas a servicio (SOA).   Experiencia mínima de un (1) año en el uso de herramientas y metodología de desarrollo de proyectos (RUP  UML  Microsoft Project) y en el manejo de herramientas de gestión de proyectos.,
1560,Investigador Junior,Desarrollo de un sistema telemático de reducción de congestión vehícular mediante un simulador de tráfico alimentado con información en tiempo real generada por usuarios de redes sociales y por redes de semáforos y videocámaras    Como una solución a la carencia de información oficial de tráfico  el presente proyecto propone introducir nuevas fuentes de información a los sistemas gratuitos de observación de tráfico provistos por herramientas tales como Google Maps (https://maps.google.com/) o Waze (http://www.waze.com). Con estas nuevas fuentes de información  estos sistemas brindarían una información mucho más realista y confiable. Esas plataformas presentan muchas ventajas pues ya cuentan con una cartografía integrada y un sistema de procesamiento de información desarrollado  además de estar disponibles en web y también como aplicaciones móviles en smartphones así como ser ampliamente utilizadas.  Las fuentes de información propuestas son:  1. sensores fijos en puntos estratégicos de la ciudad  2. sensores móviles en unidades de transporte público  3. videocámaras en puntos estratégicos  4. información proveniente de la red semafórica  4. redes de telefonía móvil    Sin embargo no se descarta reemplazar a Google y/o Waze por un sistema de simulación como SUMO (http://www.sumosim.org) y cartografía provista por http://www.openstreetmap.org    Objetivo general:  En concreto  el objetivo del investigador junior es la integración de nuevas fuentes de información de tráfico a los sistemas SUMO  Google Maps y/o Waze.    Objetivos específicos:  1. la definición de como los sensores fijos y móviles proporcionarían información sobre el tráfico  2. ingreso de información provista por sensores fijos y/o móviles a cada una de las tres plataformas mencionadas  3. la 'traducción' de las imágenes de las cámaras en información de tráfico e ingreso de la data a cada una de las tres plataformas mencionadas  4. la definición de como la función AGPS de teléfonos celulares proporcionan información de tráfico.  5. ingreso de información provista por AGPS de teléfonos celulares a cada una de las tres plataformas mencionadas  6. la 'traducción' de la información de la red semafórica e ingreso de la data a cada una de las tres plataformas mencionadas.    Entregables:  01 documento  01 manual de uso.  01 artículo (el cual será enviado a algún congreso).  01 código fuente de todo programa  script u otro código generado.  01 juego de planos de cualquier hardware desarrollado.  01 juego de informes mensuales de avance,Conocimientos DEMOSTRABLES del postulante:   Entorno de programación Google (registro como Google Developer)   Programación en lenguaje JavaScript  Python  C y/o C++.   Linux scripting.   Conocimiento del idioma inglés – nivel avanzado (lectura  escritura y conversación).,
1561,Product Manager, Responsable de la gestión comercial (ventas  márgenes  planificación y desarrollo).   Ayudar al canal de distribución  potenciarlo para que incremente las ventas.   Encargado de acompañar al partner a detectar oportunidades de negocio.   Manejar planes de venta.   Responsable de armar el plan de mercadeo y de negocio.   Estudio de la competencia y elaboración de cuadros comparativos., Experiencia mínima de 3 años en el sector.   Manejo y experiencia en Fireeye  Fortinet y Arbor Networks.   Disponibilidad para viajar.   Nivel de inglés intermedio – avanzado.,
1588,Analista Programador Siebel,Te invitamos a sumarte a una organización que ofrece mayores desafíos  mejores oportunidades y más satisfacción.  Accenture es una empresa global de consultoría en management  servicios de tecnología y outsourcing que colabora con sus clientes para ayudarles a convertirse en empresas de alto desempeño. En Accenture podrás unirte a más de 266.000 profesionales en 120 países y trabajar con clientes en casi todas las industrias más importantes del mundo. Los empleados en Accenture construyen su carrera en distintas áreas de negocio  específicamente en Consultoría  Tecnología y Outsourcing  como así también dentro de nuestras funciones corporativas internas. Una organización comprometida con el trabajo en equipo y la colaboración.,Experiencia mínima de 1 año alineada a implementación con herramientas SIEBEL.  Ingles a nivel avanzado.  Deseable experiencia en Siebel  CRM  Java  SQL  Modeling.   Documentar la toma de requerimientos de negocios.   Apoyar la realización de análisis de brechas entre requerimientos de negocios y software.,
1607,Ejecutivos de Cuentas Corporativas,Gerenciamiento cartera de clientes.  Prospecciones por zona geográfica.  Levantamiento de información  análisis y planteamiento de soluciones  armado de proyecto técnico y económico (ROI) presentación del proyecto ante la gerencia y cierres.  80% Trab,Mínima de 3 años en empresas del sector de la industria de impresión y tecnología en venta consultiva de impresoras  multifuncionales  WF  proyectores  soluciones de gestión documental y software relacionados,
1659,Practicante Administrativo para BPO,Recibir archivos excel de clientes.  Validacion de datos  Procesarlos   imprimir y distribución con el courrier.  Seguimiento al courrier y a proveedores.  Solicitará cotizaciones.,Con conocimiento de Excel a nivel intermedio.  Con conocimientos administrativos.,
1678,Ejecutivo Comercial de Canales Alternativos,Nos encontramos en la búsqueda de un Ejecutivo Comercial de Canales Alternativos para nuestra área de Banca Electrónica. Esta persona se encargará diseñar y ejecutar estrategias para captar y retener clientes que adopten y utilicen nuevas tecnologías relacionadas a pagos electrónicos y/o móviles a través del desarrollo de nuevos productos/servicios.,Experiencia mínima de 2 años en áreas similares.  Certificación PMI – Project Management (No indispensable).  Conocimiento de sistemas: Paquete Office a nivel Avanzado.  Manejo de MS Project.,
1686,Analista Funcional,Gestionar la atención de los requerimientos de Tecnología de Información de la cartera de clientes a la cual está asignado para el desarrollo de los procesos y operaciones de negocios  generando valor agregado en la implantación de las soluciones  cumpliendo las políticas y normativas establecidas al interno y por los Clientes., Conocimiento de estándares y/o modelos de calidad tales como: CMMI  ISO  ITIL.   Conocimiento de metodologías para gestión e implantación de proyectos  como PMI  COBIT  RUP.   Conocimiento del desarrollo en diferentes plataformas  según se requiera.   Conocimiento de herramientas de modelamiento de procesos y sistemas.   Conocimiento y experiencia de manejadores de Base de Datos.   Conocimiento y experiencia en herramientas de desarrollo.   Conocimiento en sistemas operativos.   Experiencia mínima de tres (3) años como analista en proyectos de Tecnologías de Información.,
